"CODE","STANDORT","NAME","PROBEARTID","BEGINNPROBENAHME","ENDEPROBENAHME","PARAMETER","OPERATOR","WERT_NUM","EINHEIT","MSTLTYP","PARAMETERGRUPPEID","PARAMETERGRUPPE","BEZEICHNUNG_BAFU","PARAMETERID_BAFU"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",2.5.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",6.6.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.10.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",31.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.2.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",7.11.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",5.12.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.3.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",4.7.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",8.8.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",5.9.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",3.5.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",31.5.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",1.2.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",1.3.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",29.3.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",4.7.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",2.8.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",6.9.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",8.11.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",4.1.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",4.10.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"KI52","nach Freimettigen, Steg","Chise","S",6.12.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",3.5.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",31.5.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",1.2.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",1.3.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",29.3.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",4.7.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",2.8.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",6.9.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",8.11.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",4.1.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",4.10.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SA51","Marfeldingen","Saane","S",6.12.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",2.5.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",6.6.2023 00:00:00,,"Atrazin",,6.13,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",3.10.2023 00:00:00,,"Atrazin",,5.46,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",3.1.2023 00:00:00,,"Atrazin",,6.42,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",31.1.2023 00:00:00,,"Atrazin",,7.56,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",28.2.2023 00:00:00,,"Atrazin",,7.16,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",7.11.2023 00:00:00,,"Atrazin",,5.38,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",5.12.2023 00:00:00,,"Atrazin",,5.21,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",28.3.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",4.7.2023 00:00:00,,"Atrazin",,5.40,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",8.8.2023 00:00:00,,"Atrazin",,5.42,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"WO03","Hammerschmitte, ob Brücke","Worble","S",5.9.2023 00:00:00,,"Atrazin",,6.55,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",2.5.2023 00:00:00,,"Atrazin",,13.21,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",6.6.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",3.10.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",3.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",31.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",28.2.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",7.11.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",5.12.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",28.3.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",4.7.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",8.8.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"RO01","Vor Mündung M","Rotache","S",5.9.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",3.5.2022 00:00:00,,"Atrazin",,6.20,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",31.5.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",1.2.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",1.3.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",29.3.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",4.7.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",2.8.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",6.9.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",8.11.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",4.1.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",4.10.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"GU03","Belpmatten Brücke","Gürbe","S",6.12.2022 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",2.5.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",6.6.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",31.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",28.2.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",3.10.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",7.11.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",5.12.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",28.3.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",23.8.2023 09:45:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",4.7.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",8.8.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"AM01","Uetendorf / Änteried","Amletenbach","S",5.9.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",2.5.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",6.6.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.10.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",3.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",31.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.2.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",7.11.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",5.12.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",28.3.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",4.7.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",8.8.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"DS01","Brücke unterhalb Wahlern","Dorfbach","S",5.9.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",2.5.2023 00:00:00,,"Atrazin",,5.06,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",6.6.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.10.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",3.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",31.1.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.2.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",7.11.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",5.12.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",28.3.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",4.7.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",8.8.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"CBA004","Grabe, Brücke","Chräbsbach","S",5.9.2023 00:00:00,,"Atrazin","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Atrazin","Atrazin"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",2.5.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",6.6.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.10.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",3.1.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",31.1.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.2.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",5.12.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",7.11.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",28.3.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",4.7.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",8.8.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SE02","Riedernbrücke R (unterhalb Scherligraben)","Sense","S",5.9.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",2.5.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",6.6.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",3.10.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",3.1.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",31.1.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",28.2.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",7.11.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",5.12.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",28.3.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",4.7.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",8.8.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SR01","Sensematt, Brücke","Scherlibach","S",5.9.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",2.5.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",6.6.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.10.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",3.1.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",31.1.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
"SW52","Steg ob alter Schwarzwasserbrücke","Schwarzwasser","S",28.2.2023 00:00:00,,"Chloridazon","<",5.00,"ng/l","Fliessgewässer","28","Pestizide","Chloridazon","Chloridazon"
